CNS,RFC,PROVEEDOR,PARTIDA,CLAVE ,DESCRIPCIÓN,UNIDAD DE MEDIDA,CLAVE (SAICA),"DESCRIPCIÓN
 (SAICA)",UNIDAD DE MEDIDA (SAICA),CANTIDAD RECIBIDA,FECHA DE ENTREGA,LUGAR DE ENTREGA,CONTRATO,REMISION,PEDIDO,LOTE,CADUCIDAD,FOLIO ,OBSERVACIONES ,COSTO UNITARIO PESOS,"COSTO UNITARIO PESOS (UNOPS) CON IVA
PARTIDA 2541",COSTO UNITARIO PESOS (UNOPS) SIN IVA,COSTO UNITARIO DOLARES (UNOPS),COSTO UNITARIO EN DOLARES,TIPO DE CAMBIO,COSTO UNITARIO SIN IVA,PRECIO UNITARIO SIN IVA,IVA,PIEZAS,PRECIO UNITARIO CON IVA SIN IVA,SUBTOTAL,IVA.1,IMPORTE TOTAL,MARCA,FABRICANTE,FECHA DE FABRICACIÓN,CADUCIDAD CONFORME A CERTIFICADO,TIPO DE ENTREGA,LICITACION/PROCEDIMIENTO,RESPONSABLE,REVISO,TIPO DE RED,FECHA DE CAPTURA,EPA
6256,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502201590,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6257,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502201596,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6258,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502211016,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6259,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502211026,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6260,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502211028,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6261,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502211030,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6262,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502241131,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6263,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502241132,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6264,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502241134,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6265,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502241138,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6266,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502261368,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6267,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502261370,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6268,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502271391,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6269,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502271393,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6270,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502271397,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6271,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502271401,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6272,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502271402,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6273,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502271403,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6274,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502281277,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6275,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502281283,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6276,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502281284,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6277,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2502281287,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6278,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2503030506,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6279,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2503030507,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6280,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2503030513,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6281,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2503041369,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
6282,PHA200122LQ4,"POLYTECH HEALTH & AESTHETICS MEXICO, S.A. DE C.V.",2541,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,060.400.0133,EXPANSORES DE PIEL. EXPANSORES DE PIEL DE SILICON GRADO MEDICO. FORMA REDONDACON VALVULA REMOTA. VOLUMEN: 450 - 500 ML. PIEZA.,Pieza,1,2025-08-08,JARDIN,IB/1749/2025,47344325,IMBB-09-02-2025-09153688-U013,2503041370,2030-02-28 00:00:00,3563,,14710.0,,0,,0,,14710.0,14710.0,2353.6,1,17063.6,14709.999999999998,2353.6,17063.6,POLYTECH,POLYTECH HEALTH & AESTHETICS MEXICO  S.A. DE C.V.,2025-02-28,,IMSS-BIENESTAR,AA-12-NEF-012NEF001-I-31-2025,LAURA VIANETH,ARACELI,RED SECA,2025-10-03,NAN
